user_id,product_id,gender,age,occupation,city_category,stay_in_current_city_years,marital_status,product_category_1,product_category_2,product_category_3,purchase
1003590,P00028542,F,18-25,15,A,1,0,6,8.0,14.0,15923
1003591,P00293242,M,36-45,6,C,1,0,8,16.0,,9709
1003592,P00117842,F,55+,2,B,2,1,5,13.0,16.0,8875
1003593,P00209142,F,26-35,9,C,1,0,5,8.0,,7097
1003594,P00177542,M,0-17,0,B,0,0,1,8.0,,15690
1003595,P00147942,M,26-35,0,C,2,0,1,16.0,,15537
1003596,P00032542,F,36-45,4,A,3,0,8,,,9882
1003597,P00184842,M,26-35,17,C,1,1,5,6.0,,3514
1003598,P00108342,M,55+,1,A,2,0,1,,,4378
1003599,P00010742,M,26-35,16,C,3,0,1,8.0,17.0,19620
1003600,P00126142,M,36-45,20,B,4+,1,8,16.0,,9764
1003601,P00025442,F,36-45,3,B,0,0,1,2.0,9.0,19085
1003603,P00221542,F,36-45,7,B,0,1,5,15.0,,1884
1003604,P00220342,F,0-17,10,C,1,0,5,,,8761
1003605,P00337942,M,18-25,12,A,2,0,5,,,7015
1003606,P00129542,F,26-35,15,C,1,0,8,14.0,,5909
1003607,P00106042,M,36-45,17,C,0,0,5,,,8608
1003608,P00220442,F,36-45,9,C,1,0,5,14.0,,8686
1003609,P00157642,F,26-35,17,C,3,0,1,14.0,16.0,11899
1003610,P00017542,M,18-25,6,B,4+,0,5,,,5148
1003611,P00100642,M,26-35,2,C,4+,0,5,15.0,,6995
1003612,P00329542,M,26-35,14,C,1,1,1,15.0,16.0,15705
1003613,P00101942,M,26-35,0,C,1,1,8,17.0,,8102
1003614,P00157542,M,26-35,0,B,2,1,8,14.0,,6005
1003615,P00116342,M,26-35,17,C,2,0,2,,,12898
1003616,P00114942,M,46-50,0,C,2,1,1,15.0,16.0,19593
1003618,P00223642,M,55+,17,A,4+,1,11,15.0,,3177
1003619,P00359742,M,51-55,16,B,3,1,1,5.0,,19108
1003620,P00212942,M,26-35,7,A,1,0,5,,,3663
1003621,P00145442,M,18-25,4,B,3,0,8,15.0,,5909
1003622,P00111942,M,18-25,1,B,2,1,8,17.0,,9935
1003624,P00242142,M,26-35,12,B,0,1,5,9.0,,5210
1003625,P00046742,M,18-25,10,B,1,0,1,2.0,15.0,19454
1003626,P00073842,M,26-35,17,B,3,0,1,15.0,17.0,19061
1003628,P00265242,M,26-35,7,B,4+,0,5,8.0,,8820
1003629,P00176042,F,51-55,7,B,0,0,8,17.0,,6061
1003630,P00249642,M,18-25,4,B,2,0,3,5.0,,13406
1003633,P00360242,M,36-45,18,C,0,0,5,,,8672
1003634,P00330442,M,51-55,1,C,0,1,5,14.0,,7135
1003635,P00287842,M,51-55,1,C,1,0,8,18.0,,7805
1003637,P00184742,M,26-35,6,C,1,1,11,16.0,,2990
1003638,P00262342,M,26-35,2,C,4+,0,15,16.0,,12759
1003639,P00277642,M,18-25,4,C,1,0,2,3.0,10.0,10085
1003640,P00199442,M,36-45,7,C,2,1,5,9.0,,6996
1003641,P00112142,M,26-35,0,B,1,0,1,2.0,14.0,11859
1003642,P00113142,F,26-35,7,B,1,0,1,5.0,12.0,11915
1003643,P00044442,M,26-35,17,C,1,0,1,16.0,,15789
1003644,P00009542,F,26-35,11,A,2,1,8,,,9911
1003645,P00025442,M,36-45,17,C,4+,1,1,2.0,9.0,15797
1003646,P00025442,M,36-45,20,C,0,1,1,2.0,9.0,18968
1003647,P00275842,M,26-35,7,C,0,1,2,9.0,15.0,13123
1003648,P00362342,M,18-25,4,B,1,0,5,,,7024
1003649,P00120242,F,26-35,0,B,2,0,8,,,9889
1003650,P00061142,M,26-35,0,A,2,0,8,16.0,,7787
1003651,P00277442,M,26-35,14,A,1,0,1,6.0,15.0,19376
1003652,P00328042,M,26-35,12,B,3,0,8,14.0,,7878
1003653,P00352842,M,18-25,15,C,3,1,2,6.0,15.0,16357
1003654,P00262242,M,26-35,17,B,3,1,1,11.0,16.0,15589
1003655,P00192542,F,26-35,7,B,4+,0,1,2.0,9.0,11471
1003656,P00359142,F,46-50,5,C,3,1,16,,,12292
1003657,P00182742,M,18-25,17,C,3,0,1,2.0,14.0,19413
1003658,P00112642,F,26-35,7,C,4+,0,1,2.0,5.0,19187
1003659,P00101942,M,18-25,4,C,1,0,8,17.0,,10000
1003660,P00233542,M,36-45,7,C,3,0,1,15.0,,15658
1003661,P00341342,M,36-45,12,C,0,1,1,8.0,17.0,15162
1003662,P00246442,M,36-45,16,C,1,0,15,,,20816
1003663,P00080342,F,36-45,9,B,1,0,1,6.0,8.0,8139
1003664,P00120242,F,36-45,1,A,0,0,8,,,5919
1003665,P00080342,M,26-35,0,A,2,0,1,6.0,8.0,15652
1003667,P00250542,F,0-17,10,C,1,0,4,5.0,,2145
1003669,P00126142,M,26-35,14,A,2,0,8,16.0,,5999
1003670,P00209542,M,46-50,14,C,2,0,5,,,5464
1003671,P00265242,M,26-35,4,A,1,0,5,8.0,,6855
1003672,P00299842,M,36-45,5,C,4+,0,8,,,1974
1003673,P00335942,M,26-35,2,B,1,0,8,,,5927
1003675,P00057642,M,36-45,7,B,3,0,1,15.0,16.0,15769
1003676,P00351242,F,36-45,12,B,3,1,3,4.0,5.0,8310
1003677,P00346742,F,26-35,12,C,1,0,11,16.0,,7442
1003678,P00264542,M,26-35,0,A,0,0,2,15.0,16.0,9542
1003679,P00144642,M,26-35,4,A,2,0,1,15.0,16.0,15176
1003680,P00130842,F,26-35,1,C,1,0,5,14.0,,7123
1003681,P00223542,M,26-35,7,B,3,0,1,8.0,17.0,7879
1003682,P00294142,F,51-55,1,C,2,0,5,8.0,15.0,8882
1003683,P00114042,M,26-35,2,B,3,1,5,14.0,,8837
1003684,P00233542,M,26-35,17,C,4+,1,1,15.0,,15818
1003685,P00242742,M,26-35,5,C,1,1,1,2.0,9.0,19188
1003686,P00216142,M,26-35,7,C,1,1,1,16.0,,4476
1003687,P00101642,F,51-55,1,C,4+,0,12,,,699
1003688,P00276642,M,18-25,6,B,1,0,8,11.0,,9809
1003689,P00303242,M,26-35,0,C,1,1,5,8.0,,5191
1003690,P00015542,M,18-25,0,B,2,0,1,2.0,13.0,12099
1003691,P00193542,M,26-35,7,B,1,1,1,2.0,,15742
1003692,P00074642,M,36-45,17,C,3,1,5,9.0,14.0,5359
1003693,P00362342,M,26-35,15,B,1,1,5,,,7184
1003694,P00010842,M,26-35,12,C,3,1,8,16.0,,6181
1003695,P00105042,M,26-35,2,A,2,0,5,9.0,,7094
1003696,P00363242,M,36-45,7,C,3,0,1,2.0,9.0,3869
1003697,P00279342,M,26-35,15,B,1,0,5,14.0,,5311
1003698,P00278942,M,26-35,7,B,0,0,1,2.0,3.0,15355
1003699,P00233042,F,55+,3,C,3,1,1,8.0,,19539
1003700,P00114342,M,26-35,14,B,2,0,1,8.0,17.0,7646
1003701,P00230842,M,36-45,1,B,3,0,8,,,8021
1003702,P00110742,M,36-45,15,C,1,1,1,2.0,8.0,11640
1003703,P00046742,M,18-25,12,C,0,0,1,2.0,15.0,4267
1003704,P00046742,F,36-45,0,C,4+,1,1,2.0,15.0,11967
1003705,P00258742,M,46-50,7,B,1,1,5,,,7122
1003706,P00021742,M,26-35,12,C,3,1,5,,,8748
1003707,P00296242,F,18-25,0,C,1,0,8,,,10069
1003708,P00030642,M,55+,7,C,2,1,8,,,4008
1003709,P00006142,M,26-35,12,C,3,0,8,,,7914
1003710,P00337642,M,0-17,10,C,1,0,3,4.0,,10706
1003711,P00076542,M,36-45,0,C,4+,1,4,5.0,9.0,716
1003712,P00154042,M,26-35,17,C,4+,1,1,2.0,15.0,11745
1003713,P00279542,F,26-35,7,B,1,1,8,,,5933
1003714,P00100642,M,26-35,17,C,0,0,5,15.0,,7077
1003715,P00324742,M,18-25,5,B,2,0,2,9.0,14.0,12946
1003716,P00044442,M,18-25,12,B,3,1,1,16.0,,15599
1003717,P00114942,M,36-45,17,C,4+,0,1,15.0,16.0,19118
1003718,P00211442,M,51-55,17,C,1,0,8,,,7797
1003719,P00117942,M,26-35,1,C,3,1,5,15.0,,8740
1003720,P00003442,M,46-50,7,C,1,0,4,5.0,8.0,2748
1003721,P00085242,M,26-35,15,C,2,1,8,14.0,17.0,4245
1003723,P00249542,M,26-35,14,C,1,1,1,5.0,15.0,19100
1003724,P00216742,M,36-45,6,B,4+,0,5,,,7154
1003725,P00219942,M,18-25,4,C,3,0,6,16.0,,12710
1003726,P00150542,M,26-35,17,C,3,1,5,,,8743
1003727,P00318942,M,36-45,7,B,1,0,8,16.0,,8101
1003728,P00279442,M,18-25,4,B,1,0,16,,,20328
1003729,P00296342,M,18-25,4,A,2,0,8,,,7793
1003730,P00110742,M,26-35,1,C,1,0,1,2.0,8.0,15723
1003731,P00071442,M,26-35,17,C,2,0,15,17.0,,21092
1003732,P00246142,M,26-35,17,B,0,1,1,15.0,17.0,8038
1003733,P00030042,M,18-25,4,C,1,0,8,,,7810
1003735,P00281742,M,26-35,0,B,0,0,5,8.0,18.0,7136
1003736,P00030842,M,36-45,1,C,1,1,1,2.0,15.0,15406
1003737,P00223042,M,26-35,14,C,3,0,1,2.0,8.0,8222
1003739,P00051442,M,55+,11,C,1,0,8,17.0,,9862
1003740,P00182642,M,18-25,5,A,1,0,2,4.0,9.0,13059
1003741,P00255842,M,26-35,0,C,1,0,16,,,20465
1003742,P00234542,M,26-35,0,B,0,1,5,,,6884
1003743,P00034842,F,36-45,7,B,2,1,5,14.0,,7031
1003744,P00105142,M,26-35,0,C,1,0,1,2.0,15.0,4471
1003745,P00250242,F,26-35,9,C,4+,0,5,,,6926
1003746,P00248142,M,26-35,5,B,0,1,5,,,7002
1003747,P00189642,M,46-50,13,C,1,1,8,13.0,,8078
1003748,P00240142,M,18-25,4,C,2,0,5,,,1794
1003749,P00134342,F,26-35,0,C,4+,0,5,,,6968
1003750,P00265242,F,18-25,4,C,2,1,5,8.0,,5147
1003751,P00084342,F,36-45,12,B,4+,0,13,16.0,,957
1003752,P00113642,F,18-25,1,B,4+,0,8,,,8069
1003753,P00237542,M,26-35,7,C,0,1,1,15.0,16.0,15738
1003754,P00319042,M,55+,7,C,1,1,5,,,8901
1003755,P00113042,F,51-55,14,C,1,1,11,16.0,,7464
1003756,P00110742,M,18-25,12,B,4+,0,1,2.0,8.0,19203
1003757,P00101842,M,26-35,7,B,1,0,6,16.0,,16183
1003758,P00003442,F,36-45,5,C,2,1,4,5.0,8.0,2151
1003759,P00159442,M,36-45,6,C,2,0,5,8.0,,6857
1003760,P00082242,M,51-55,0,B,0,1,11,,,3179
1003761,P00117942,M,26-35,17,C,2,1,5,15.0,,8820
1003762,P00152542,M,51-55,6,B,0,1,16,,,12822
1003763,P00157642,M,26-35,2,A,1,0,1,14.0,16.0,11502
1003764,P00177742,M,26-35,1,C,3,1,8,,,9735
1003766,P00182442,F,18-25,1,B,1,0,5,11.0,,5409
1003767,P00184942,M,26-35,0,C,2,0,1,8.0,17.0,11488
1003768,P00128942,M,26-35,4,B,2,0,1,11.0,,15703
1003769,P00347542,M,26-35,15,B,0,0,1,6.0,,7860
1003770,P00191442,F,36-45,3,C,1,1,1,2.0,15.0,11948
1003771,P00312442,M,26-35,1,B,0,0,11,,,1641
1003772,P00231242,M,36-45,17,B,0,1,16,,,16839
1003773,P00010242,M,36-45,6,B,1,0,5,,,7034
1003774,P00065242,M,26-35,0,C,3,0,2,3.0,4.0,10067
1003775,P00247042,M,36-45,12,B,2,0,5,14.0,,3671
1003776,P00302642,F,26-35,4,B,0,0,16,,,12426
1003777,P00117942,M,18-25,4,B,0,0,5,15.0,,8698
1003778,P00352642,M,26-35,0,B,4+,1,1,17.0,,4318
1003779,P00044842,F,46-50,2,C,0,1,8,14.0,,6024
1003780,P00110842,M,0-17,0,C,0,0,1,2.0,5.0,19015
1003781,P00015942,F,55+,11,C,4+,0,6,10.0,13.0,16398
1003782,P00355142,F,26-35,0,B,3,0,1,15.0,,15849
1003784,P00059442,F,26-35,1,C,0,0,6,8.0,16.0,20477
1003785,P00337842,F,26-35,20,C,1,0,5,,,5460
1003787,P00258442,F,26-35,0,B,0,1,5,,,8711
1003788,P00184142,F,18-25,0,C,4+,1,8,14.0,,9957
1003789,P00144442,F,26-35,0,A,0,0,5,14.0,,7043
1003790,P00083842,F,26-35,17,A,1,0,5,14.0,,8566
1003791,P00058042,M,51-55,18,C,2,0,8,16.0,,9835
1003792,P00349942,M,26-35,6,A,1,0,1,5.0,,11674
1003793,P00304042,M,18-25,4,C,3,0,5,,,5217
1003794,P00010742,F,18-25,4,B,3,0,1,8.0,17.0,18987
1003795,P00296042,F,18-25,4,C,3,1,8,13.0,16.0,5972
1003796,P00114042,M,46-50,14,C,4+,1,5,14.0,,8673
1003797,P00116842,M,26-35,7,C,3,0,2,5.0,8.0,6953
1003798,P00359142,M,26-35,7,C,3,0,16,,,8132
1003799,P00073842,M,18-25,0,C,4+,1,1,15.0,17.0,19216
1003800,P00245642,M,18-25,1,B,1,1,5,11.0,12.0,5150
1003801,P00125342,M,18-25,12,B,0,0,11,,,6109
1003802,P00338442,M,18-25,0,C,0,1,1,16.0,,15739
1003804,P00341742,M,26-35,6,B,3,0,15,,,9056
1003805,P00058042,F,36-45,1,C,1,0,8,16.0,,9784
1003806,P00226242,M,18-25,4,A,4+,0,11,15.0,,4452
1003807,P00244742,F,36-45,19,B,2,0,11,,,7362
1003808,P00113242,M,26-35,7,A,2,1,1,6.0,8.0,19349
1003810,P00119642,M,51-55,7,C,1,0,1,2.0,8.0,15584
1003811,P00116642,M,26-35,15,A,0,0,5,,,7079
1003812,P00110742,M,36-45,17,B,0,0,1,2.0,8.0,15635
1003814,P00356942,M,26-35,15,A,1,1,8,17.0,,8019
1003815,P00119742,M,26-35,17,C,0,0,5,8.0,12.0,8581
1003816,P00139942,F,26-35,3,A,1,1,5,,,6865
1003817,P00110742,M,36-45,3,C,1,1,1,2.0,8.0,15814
1003819,P00117442,M,26-35,12,B,1,0,5,14.0,,5382
1003820,P00237542,M,26-35,17,C,2,1,1,15.0,16.0,19513
1003821,P00071442,M,26-35,20,A,2,1,15,17.0,,21277
1003822,P00278642,M,46-50,20,C,1,0,5,,,3674
1003823,P00085042,M,55+,7,B,1,0,5,6.0,,5305
1003824,P00000642,M,26-35,17,A,3,1,1,6.0,16.0,11542
1003825,P00176642,M,18-25,1,B,0,0,6,8.0,,16017
1003827,P00355042,M,51-55,2,C,1,1,18,,,3117
1003828,P00051442,M,26-35,20,B,1,0,8,17.0,,7959
1003829,P00237642,F,26-35,1,B,1,0,5,14.0,,5430
1003830,P00029142,M,18-25,4,C,1,0,8,,,7893
1003831,P00061142,F,18-25,6,C,1,0,8,16.0,,7883
1003832,P00156442,F,26-35,7,B,1,1,8,,,4041
1003833,P00289242,M,26-35,1,B,2,0,1,8.0,,11833
1003834,P00309942,M,18-25,2,B,2,0,5,,,1969
1003835,P00150342,M,26-35,7,B,3,0,8,14.0,,9923
1003836,P00130942,F,51-55,8,B,1,0,5,8.0,,5255
1003837,P00193542,M,26-35,17,C,0,0,1,2.0,,15333
1003838,P00291042,F,26-35,14,B,2,1,8,,,7970
1003839,P00037142,M,51-55,14,C,3,1,1,2.0,5.0,15443
1003840,P00110542,F,26-35,0,B,3,0,8,,,9932
1003841,P00046142,M,46-50,18,A,4+,0,1,16.0,,15585
1003842,P00304842,F,36-45,16,B,4+,0,8,,,7883
1003843,P00127242,F,0-17,10,B,2,0,1,16.0,,8086
1003844,P00359942,M,18-25,4,C,3,1,11,,,6138
1003845,P00110942,M,26-35,12,C,1,1,1,2.0,,19456
1003846,P00199442,M,36-45,0,C,0,0,5,9.0,,5460
1003847,P00286642,M,26-35,7,B,1,0,11,14.0,,5964
1003848,P00343042,M,26-35,15,C,1,0,5,18.0,,8685
1003849,P00105142,M,36-45,0,C,4+,0,1,2.0,15.0,12127
1003850,P00021742,M,18-25,3,B,0,0,5,,,8840
1003852,P00331042,M,51-55,16,B,4+,1,5,8.0,,8614
1003853,P00110842,M,26-35,14,B,1,1,1,2.0,5.0,19251
1003854,P00332442,M,26-35,14,C,1,1,16,,,8341
1003855,P00354942,M,26-35,17,C,1,1,8,,,7875
1003856,P00355142,F,36-45,20,C,1,1,1,15.0,,19449
1003857,P00293242,M,18-25,14,C,4+,0,8,16.0,,9742
1003858,P00331242,F,46-50,9,B,2,1,12,17.0,,1382
1003859,P00052042,M,26-35,0,C,1,0,1,,,11554
1003860,P00312742,M,46-50,17,C,0,0,15,,,16988
1003861,P00350342,M,18-25,4,C,3,0,1,6.0,,12040
1003862,P00117442,M,26-35,17,A,3,0,5,14.0,,3708
1003864,P00344442,M,51-55,20,C,0,1,5,8.0,14.0,7054
1003865,P00307342,F,0-17,10,C,2,0,8,,,6174
1003866,P00327342,M,46-50,14,C,3,1,16,,,16878
1003868,P00158342,M,18-25,12,C,0,0,8,,,7798
1003869,P00044442,M,18-25,17,C,0,0,1,16.0,,15361
1003871,P00270842,M,18-25,4,C,4+,0,5,,,5451
1003872,P00148642,M,26-35,1,C,2,0,6,10.0,13.0,20269
1003873,P00086442,F,46-50,2,C,4+,0,8,13.0,15.0,9762
1003874,P00152942,M,26-35,7,A,3,0,5,,,8806
1003875,P00111442,M,26-35,0,C,4+,0,8,,,5994
1003876,P00051442,M,26-35,0,C,3,0,8,17.0,,10025
1003878,P00085042,M,36-45,16,B,4+,0,5,6.0,,7167
1003879,P00217742,M,26-35,3,C,1,1,5,14.0,,5155
1003880,P00114442,M,26-35,7,C,2,0,5,6.0,,5205
1003881,P00209842,M,18-25,2,B,1,1,5,8.0,,6872
1003882,P00109242,M,55+,14,C,1,1,6,8.0,10.0,20626
1003884,P00038342,M,18-25,4,A,1,1,2,4.0,,6874
1003885,P00110942,M,26-35,12,B,4+,1,1,2.0,,19376
1003886,P00069242,M,36-45,7,A,4+,1,8,11.0,,5921
1003887,P00220342,M,18-25,4,C,1,0,5,,,8694
1003888,P00184142,M,46-50,17,C,0,1,8,14.0,,5872
1003889,P00118742,M,46-50,6,C,0,1,5,11.0,,8596
1003890,P00160042,M,18-25,4,C,3,0,1,13.0,16.0,15635
1003891,P00119742,F,55+,16,A,1,1,5,8.0,12.0,8853
1003892,P00080342,M,26-35,20,A,0,0,1,6.0,8.0,19273
1003893,P00347842,M,26-35,6,C,4+,1,5,14.0,,5181
1003894,P00311642,M,36-45,16,A,2,1,8,17.0,,10062
1003895,P00188242,F,36-45,0,C,0,1,8,14.0,,4136
1003896,P00226842,M,36-45,0,B,2,0,11,,,3009
1003897,P00150042,M,55+,17,C,3,0,8,,,3954
1003898,P00214942,M,46-50,11,C,0,0,8,,,7813
1003900,P00147942,F,26-35,14,B,2,1,1,16.0,,11716
1003901,P00248142,M,18-25,14,C,0,0,5,,,5404
1003902,P00128942,M,26-35,5,C,2,0,1,11.0,,19096
1003903,P00288442,M,26-35,0,C,1,0,5,14.0,,3720
1003904,P00173342,M,0-17,10,C,1,0,1,6.0,14.0,15329
1003905,P00016742,M,26-35,17,C,3,0,1,15.0,16.0,11393
1003906,P00184942,M,51-55,17,C,1,0,1,8.0,17.0,19000
1003907,P00267342,F,18-25,14,B,2,1,1,2.0,5.0,11867
1003908,P00124542,M,26-35,0,B,2,0,11,,,6002
1003909,P00234742,M,18-25,17,A,2,0,8,,,5965
1003910,P00147942,M,26-35,20,A,2,0,1,16.0,,15554
1003912,P00150442,M,26-35,4,A,2,0,5,,,7189
1003913,P00299142,M,18-25,17,B,0,0,5,,,8722
1003914,P00126142,M,36-45,4,C,3,0,8,16.0,,10061
1003916,P00346142,M,26-35,4,A,2,1,1,15.0,,19185
1003917,P00178242,F,36-45,9,A,0,0,8,,,9817
1003918,P00249542,M,26-35,18,C,1,0,1,5.0,15.0,11672
1003919,P00285842,M,46-50,0,C,3,0,5,,,7184
1003920,P00248142,M,36-45,17,C,1,0,5,,,6926
1003921,P00184942,M,26-35,14,C,2,1,1,8.0,17.0,19455
1003922,P00057442,M,18-25,4,B,1,0,5,14.0,16.0,3743
1003923,P00196042,M,36-45,2,C,2,0,4,9.0,15.0,2055
1003924,P00154242,M,51-55,12,C,1,1,8,,,6034
1003925,P00052842,M,26-35,12,C,1,1,10,15.0,,23932
1003927,P00126142,F,26-35,16,C,2,0,8,16.0,,9818
1003928,P00237542,M,26-35,0,C,1,1,1,15.0,16.0,19309
1003929,P00346042,M,26-35,5,B,1,1,6,8.0,15.0,12720
1003930,P00117942,M,55+,3,C,0,1,5,15.0,,6921
1003931,P00150042,M,26-35,5,C,1,0,8,,,9803
1003932,P00227042,M,26-35,7,C,0,1,11,,,6097
1003934,P00350442,M,26-35,0,B,2,0,2,3.0,15.0,12892
1003935,P00173342,M,36-45,18,C,4+,0,1,6.0,14.0,15716
1003937,P00054242,M,55+,2,C,2,1,1,6.0,14.0,15277
1003938,P00229942,M,26-35,2,C,2,0,5,,,8623
1003939,P00148642,M,46-50,7,C,1,1,6,10.0,13.0,16658
1003940,P00155242,M,36-45,20,B,3,1,3,4.0,12.0,5552
1003941,P00112142,M,46-50,17,C,0,1,1,2.0,14.0,7662
1003942,P00003242,M,18-25,4,B,4+,0,8,15.0,,7800
1003943,P00084842,F,36-45,7,C,2,1,8,16.0,,9751
1003944,P00196142,F,36-45,16,C,1,0,3,4.0,5.0,8089
1003945,P00293842,F,46-50,1,B,2,0,1,2.0,9.0,11463
1003946,P00220342,F,26-35,12,B,0,0,5,,,5201
1003947,P00246342,M,26-35,0,C,3,0,11,15.0,,7577
1003948,P00117942,F,46-50,12,C,1,1,5,15.0,,8906
1003949,P00356942,M,46-50,0,C,3,0,8,17.0,,6184
1003950,P00212942,M,26-35,4,C,3,0,5,,,5230
1003951,P00069042,F,18-25,4,C,3,1,3,,,13452
1003952,P00296342,F,46-50,1,C,3,0,8,,,6078
1003953,P00002142,M,26-35,12,A,4+,0,1,5.0,8.0,15499
1003954,P00183342,M,18-25,4,C,4+,0,5,15.0,18.0,8674
1003955,P00355142,M,36-45,0,C,0,1,1,15.0,,15824
1003956,P00351042,M,26-35,0,C,4+,0,5,,,3730
1003957,P00282442,M,36-45,11,B,1,0,5,8.0,18.0,8829
1003958,P00065242,M,46-50,7,C,1,0,2,3.0,4.0,13296
1003960,P00342742,F,36-45,14,C,1,1,8,14.0,,9729
1003961,P00297342,M,26-35,1,C,1,0,5,,,8566
1003962,P00319642,F,55+,0,A,4+,0,6,,,12268
1003963,P00275642,M,51-55,20,A,2,0,8,,,8027
1003964,P00359242,M,55+,16,C,1,1,1,5.0,17.0,15486
1003965,P00229842,M,18-25,11,C,3,0,5,14.0,,7171
1003966,P00078642,M,26-35,0,C,2,1,4,5.0,,1378
1003967,P00216342,F,18-25,2,A,1,0,3,4.0,5.0,8167
1003968,P00147942,M,26-35,2,C,1,0,1,16.0,,19048
1003970,P00067142,F,26-35,2,C,2,1,5,,,7046
1003971,P00190242,F,18-25,4,B,0,0,4,5.0,,2134
1003972,P00298442,F,26-35,6,C,3,0,16,,,16558
1003973,P00277842,M,26-35,7,A,1,1,1,,,15506
1003974,P00350942,M,36-45,0,C,1,1,3,4.0,5.0,10629
1003975,P00115142,F,26-35,5,B,1,0,1,8.0,17.0,15305
1003976,P00251242,F,26-35,0,B,4+,0,5,11.0,,7040
1003977,P00109242,M,36-45,14,C,4+,1,6,8.0,10.0,15978
1003978,P00113242,M,36-45,13,C,2,1,1,6.0,8.0,19291
1003979,P00335942,F,51-55,9,C,1,1,8,,,2086
1003980,P00213642,M,26-35,4,C,2,0,11,,,4420
1003981,P00058442,F,46-50,0,C,3,1,5,14.0,,5447
1003982,P00265742,M,55+,13,C,2,0,5,12.0,,5346
1003983,P00270042,M,26-35,0,B,1,0,8,14.0,,2112
1003984,P00144642,M,26-35,7,C,1,1,1,15.0,16.0,15175
1003985,P00137142,M,46-50,16,C,1,1,13,,,757
1003987,P00059842,F,18-25,4,C,2,0,5,,,3658
1003988,P00165842,F,26-35,14,B,4+,0,14,,,10978
1003989,P00010742,M,51-55,12,A,0,1,1,8.0,17.0,19651
1003990,P0095542,M,26-35,16,B,1,0,2,4.0,9.0,12829
1003991,P00129642,M,26-35,7,C,0,0,5,,,7125
1003992,P00216042,M,26-35,4,B,1,0,5,8.0,,6992
1003993,P00106042,M,26-35,0,B,2,0,5,,,6860
1003994,P00085942,M,51-55,7,B,2,1,2,4.0,8.0,16135
1003995,P00226342,M,36-45,17,C,3,1,11,15.0,,5915
1003996,P00114942,M,18-25,14,C,1,0,1,15.0,16.0,19551
1003997,P00357042,M,36-45,17,B,1,1,5,,,7003
1003998,P00259342,M,46-50,0,C,4+,1,5,9.0,,5154
1003999,P00315742,M,36-45,17,B,4+,0,5,,,5163
1004000,P00105342,M,36-45,7,B,3,0,1,2.0,15.0,15198
1004001,P00285842,F,26-35,1,B,1,1,5,,,8573
1004002,P00334242,M,46-50,16,C,0,1,1,8.0,,15384
1004004,P00312842,M,51-55,0,C,1,1,16,,,4737
1004005,P00065442,M,36-45,7,C,3,0,8,16.0,,10001
1004006,P00102642,M,0-17,7,C,3,0,4,8.0,9.0,2062
1004007,P00127742,M,36-45,12,A,1,1,1,2.0,15.0,12108
1004008,P00021142,M,18-25,1,B,2,1,5,,,5278
1004009,P00112142,M,18-25,7,C,4+,0,1,2.0,14.0,15894
1004010,P00178942,M,26-35,14,C,0,0,5,8.0,,7101
1004011,P00180342,M,26-35,17,B,4+,0,11,,,7582
1004012,P00157542,M,18-25,4,C,0,0,8,14.0,,6162
1004013,P00020342,M,26-35,1,C,4+,1,1,2.0,,15732
1004014,P00043642,M,26-35,0,C,2,1,5,,,8659
1004015,P00085242,F,46-50,3,B,2,1,8,14.0,17.0,7991
1004016,P00105342,M,51-55,0,B,1,0,1,2.0,15.0,11856
1004017,P00046142,M,26-35,14,C,3,0,1,16.0,,15464
1004018,P00277442,F,46-50,20,C,2,1,1,6.0,15.0,11885
1004019,P00102642,M,36-45,17,C,1,1,4,8.0,9.0,2824
1004020,P00110742,M,26-35,6,C,1,1,1,2.0,8.0,18959
1004021,P00117942,M,51-55,20,B,1,1,5,15.0,,7188
1004022,P00255842,M,36-45,14,B,1,1,16,,,20593
1004023,P00244742,F,36-45,9,C,1,1,11,,,4506
1004024,P00321942,M,26-35,5,B,3,1,5,,,5184
1004025,P00366942,F,55+,6,C,2,1,8,,,7761
1004026,P00021742,M,26-35,7,C,2,0,5,,,5212
1004027,P00071442,F,26-35,7,C,0,1,15,17.0,,17190
1004028,P00263142,M,26-35,4,A,2,0,5,,,6883
1004029,P00087542,F,55+,3,C,4+,1,5,12.0,,5176
1004030,P00110542,M,36-45,7,B,3,1,8,,,7895
1004031,P00124042,M,26-35,0,C,0,1,11,,,1514
1004032,P00355142,M,26-35,12,B,1,0,1,15.0,,19193
1004033,P00351342,M,26-35,6,B,1,0,1,2.0,16.0,15303
1004034,P00112442,M,26-35,0,C,1,1,6,8.0,,20051
1004035,P0099342,M,18-25,4,C,1,1,5,8.0,,8876
1004036,P00132842,M,26-35,1,C,2,1,1,5.0,,11829
1004037,P00115642,M,51-55,16,C,2,0,8,14.0,,9723
1004038,P00104842,M,51-55,6,C,1,1,8,,,9977
1004039,P00338442,M,26-35,16,A,2,1,1,16.0,,11830
1004040,P00283942,M,26-35,20,B,2,1,5,,,5349
1004041,P00024942,M,18-25,3,B,2,0,5,,,5416
1004042,P00351342,M,36-45,15,B,3,1,1,2.0,16.0,15664
1004043,P00350942,F,26-35,15,B,3,0,3,4.0,5.0,11006
1004044,P00249642,F,36-45,3,B,1,0,3,5.0,,13333
1004045,P00163542,M,55+,13,C,2,0,2,4.0,5.0,6843
1004046,P00335442,M,46-50,17,C,0,0,1,15.0,,3989
1004047,P00004742,M,18-25,4,B,1,1,6,16.0,,19978
